Anno,Regione,Settore__attività_economica,Nazionalità,sesso,Tipologia_variazione,Classe_di_età,Presenza_part_time,tipologia_incentivo,Numero_variazioni
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,4.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti stagionali,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,8.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,10.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,8.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,13.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Occupazione sud,2.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,1.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,15.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Occupazione sud,3.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,6.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,23.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,2.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,1.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,25.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Occupazione sud,8.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,1.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,76.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Occupazione sud,1.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,11.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,10.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Trasformazioni a tempo indeterminato da rapporti stagionali,30 - 50,Part time no,Nessuna agevolazione,2.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,7.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,44.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,5.0
2019,Puglia,Servizi di informazione e comunicazione,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,19.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,3.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,1.0
2019,Puglia,Servizi di informazione e comunicazione,Straniera,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Altro,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,5.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Occupazione sud,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,5.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,3.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,7.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,12.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Occupazione sud,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,12.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Occupazione sud,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Altro,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,4.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,3.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Occupazione sud,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,5.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,5.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Occupazione sud,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,9.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,4.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Occupazione sud,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,4.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,3.0
2019,Puglia,Attivita' finanziarie e assicurative,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,2.0
2019,Puglia,Attivita' finanziarie e assicurative,Straniera,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,1.0
2019,Puglia,Attivita' finanziarie e assicurative,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Altro,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,3.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Esonero giovani,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,4.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,9.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Occupazione sud,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Altro,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,3.0
2019,Puglia,Attivita' immobiliari,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,2.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,3.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Occupazione sud,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,1.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,2.0
2019,Puglia,Attivita' immobiliari,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,2.0
2019,Puglia,Attivita' immobiliari,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Puglia,Attivita' immobiliari,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Occupazione sud,7.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,12.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Altro,5.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,94.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Occupazione sud,3.0
2019,Puglia,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,2.0
